土地位置建物門牌(Geo),土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,交易年,交易月,交易筆棟數,建物大於1,車位數,樓層比例,移轉層次,總樓層數,建物型態,是否透天,是否投資透天,主要用途,建築完成年,建築完成月,屋齡缺失,屋齡,建物移轉總面積平方公尺,是否毛胚,建物現況格局-房,有無管理組織,單價,總價元,車位類別,車位單價,車位總價元,特殊交易,電梯,latitude,longitude,與竹科距離_km
台灣新竹市新竹市竹香北路２８號十二樓之５,新竹市新竹市竹香北路２８號十二樓之５,16.98,住,109,10,建物1車位1,0,1,0.705882353,12,17,大樓,0,0,住家用,113,7,1,0,133.63,0,2,1,64356.80611,8600000,平面,1270000,1270000,0,1,24.8020748,120.9507823,6.020941939
台灣新竹市新竹市竹香北路２８號四樓之２,新竹市新竹市竹香北路２８號四樓之２,17.13,住,109,10,建物1車位1,0,1,0.235294118,4,17,大樓,0,0,住家用,113,7,1,0,134.93,0,2,1,59067.66472,7970000,平面,1270000,1270000,0,1,24.8020748,120.9507823,6.020941939
台灣新竹市新竹市竹香北路２８號六樓之６,新竹市新竹市竹香北路２８號六樓之６,23.13,住,109,12,建物1車位1,0,1,0.352941176,6,17,大樓,0,0,住家用,113,7,1,0,181.24,0,3,1,64389.75944,11670000,平面,1270000,1270000,0,1,24.8020748,120.9507823,6.020941939
台灣新竹市新竹市竹香北路２８號七樓之１,新竹市新竹市竹香北路２８號七樓之１,23.6,住,109,12,建物1車位1,0,1,0.411764706,7,17,大樓,0,0,住家用,113,7,1,0,186.19,0,3,1,65202.21279,12140000,平面,1270000,1270000,0,1,24.8020748,120.9507823,6.020941939
台灣新竹市新竹市竹香北路２８號五樓之１,新竹市新竹市竹香北路２８號五樓之１,23.6,住,109,12,建物1車位1,0,1,0.294117647,5,17,大樓,0,0,住家用,113,7,1,0,186.19,0,3,1,64342.87556,11980000,平面,1270000,1270000,0,1,24.8020748,120.9507823,6.020941939
台灣新竹市新竹市竹香北路２８號十一樓之１,新竹市新竹市竹香北路２８號十一樓之１,23.6,住,109,12,建物1車位1,0,1,0.647058824,11,17,大樓,0,0,住家用,113,7,1,0,186.19,0,3,1,66974.59584,12470000,平面,1270000,1270000,0,1,24.8020748,120.9507823,6.020941939
台灣新竹市新竹市竹香北路２８號七樓之３,新竹市新竹市竹香北路２８號七樓之３,25.15,住,109,10,建物1車位1,0,1,0.411764706,7,17,大樓,0,0,住家用,113,7,1,0,198.39,0,4,1,65981.14824,13090000,平面,1270000,1270000,0,1,24.8020748,120.9507823,6.020941939
台灣新竹市新竹市竹香北路２８號三樓之３,新竹市新竹市竹香北路２８號三樓之３,25.15,住,109,10,建物1車位1,0,1,0.176470588,3,17,大樓,0,0,住家用,113,7,1,0,198.39,0,4,1,65073.84445,12910000,平面,1270000,1270000,0,1,24.8020748,120.9507823,6.020941939
台灣新竹市新竹市竹香北路２８號九樓之５,新竹市新竹市竹香北路２８號九樓之５,16.98,住,109,10,建物1車位1,0,1,0.529411765,9,17,大樓,0,0,住家用,113,7,1,0,133.63,0,2,1,60465.46434,8080000,平面,1290000,1290000,0,1,24.8020748,120.9507823,6.020941939
台灣新竹市新竹市竹香北路２８號十樓之２,新竹市新竹市竹香北路２８號十樓之２,17.13,住,109,10,建物1車位1,0,1,0.588235294,10,17,大樓,0,0,住家用,113,7,1,0,134.93,0,2,1,61365.1523,8280000,平面,1290000,1290000,0,1,24.8020748,120.9507823,6.020941939
台灣新竹市新竹市竹香北路２８號十一樓之２,新竹市新竹市竹香北路２８號十一樓之２,17.13,住,109,10,建物1車位1,0,1,0.647058824,11,17,大樓,0,0,住家用,113,7,1,0,134.93,0,2,1,61735.71482,8330000,平面,1290000,1290000,0,1,24.8020748,120.9507823,6.020941939
台灣新竹市新竹市竹香北路２８號十六樓之２,新竹市新竹市竹香北路２８號十六樓之２,17.13,住,109,10,建物1車位1,0,1,0.941176471,16,17,大樓,0,0,住家用,113,7,1,0,134.93,0,2,1,63662.63989,8590000,平面,1290000,1290000,0,1,24.8020748,120.9507823,6.020941939
台灣新竹市新竹市經國路三段９２巷８號十樓,新竹市新竹市經國路三段９２巷８號十樓,11.19,住,113,8,建物1車位1,0,1,0.666666667,10,15,大樓,0,0,住家用,102,4,0,11.4,103.41,0,2,1,126680.205,13100000,平面,1300000,1300000,0,1,24.7980463,120.952768,5.677094542
台灣新竹市新竹市延平路二段１４３０號十二樓之５,新竹市新竹市延平路二段１４３０號十二樓之５,26.8,非,111,4,建物1車位1,0,1,0.857142857,12,14,大樓,0,0,住家用,113,8,1,0,131.28,0,2,1,61471.66362,8070000,平面,1300000,1300000,0,1,24.8206702,120.9276039,9.025676346
台灣新竹市新竹市延平路二段１４２８號十二樓之５,新竹市新竹市延平路二段１４２８號十二樓之５,26.8,非,111,4,建物1車位1,0,1,0.857142857,12,14,大樓,0,0,住家用,113,8,1,0,131.28,0,2,1,63833.02864,8380000,平面,1300000,1300000,0,1,24.8205968,120.9277313,9.010475856
台灣新竹市新竹市延平路二段１４２８號十三樓之５,新竹市新竹市延平路二段１４２８號十三樓之５,26.8,非,111,4,建物1車位1,0,1,0.928571429,13,14,大樓,0,0,住家用,113,8,1,0,131.28,0,2,1,64061.54784,8410000,平面,1300000,1300000,0,1,24.8205968,120.9277313,9.010475856
台灣新竹市新竹市延平路二段１４３０號四樓之５,新竹市新竹市延平路二段１４３０號四樓之５,26.8,非,111,4,建物1車位1,0,1,0.285714286,4,14,大樓,0,0,住家用,113,8,1,0,131.28,0,2,1,59491.16392,7810000,平面,1300000,1300000,0,1,24.8206702,120.9276039,9.025676346
台灣新竹市新竹市延平路二段１４２８號六樓之５,新竹市新竹市延平路二段１４２８號六樓之５,26.8,非,111,4,建物1車位1,0,1,0.428571429,6,14,大樓,0,0,住家用,113,8,1,0,131.28,0,2,1,60557.58684,7950000,平面,1300000,1300000,0,1,24.8205968,120.9277313,9.010475856
台灣新竹市新竹市延平路二段１４２８號十樓之５,新竹市新竹市延平路二段１４２８號十樓之５,26.8,非,111,4,建物1車位1,0,1,0.714285714,10,14,大樓,0,0,住家用,113,8,1,0,131.28,0,2,1,63604.50945,8350000,平面,1300000,1300000,0,1,24.8205968,120.9277313,9.010475856
台灣新竹市新竹市延平路二段１４２８號八樓之５,新竹市新竹市延平路二段１４２８號八樓之５,26.8,非,111,4,建物1車位1,0,1,0.571428571,8,14,大樓,0,0,住家用,113,8,1,0,131.28,0,2,1,62461.91347,8200000,平面,1300000,1300000,0,1,24.8205968,120.9277313,9.010475856
台灣新竹市新竹市延平路二段１４３０號三樓之２,新竹市新竹市延平路二段１４３０號三樓之２,31.25,非,111,4,建物1車位1,0,1,0.214285714,3,14,大樓,0,0,住家用,113,8,1,0,147.7,0,3,1,60392.68788,8920000,平面,1300000,1300000,0,1,24.8206702,120.9276039,9.025676346
台灣新竹市新竹市延平路二段１４２８號二樓之１,新竹市新竹市延平路二段１４２８號二樓之１,31.25,非,111,4,建物1車位1,0,1,0.142857143,2,14,大樓,0,0,住家用,113,8,1,0,147.7,0,3,1,71428.57143,10550000,平面,1300000,1300000,0,1,24.8205968,120.9277313,9.010475856
台灣新竹市新竹市延平路二段１４３０號二樓之２,新竹市新竹市延平路二段１４３０號二樓之２,31.25,非,111,4,建物1車位1,0,1,0.142857143,2,14,大樓,0,0,住家用,113,8,1,0,147.7,0,3,1,62288.42248,9200000,平面,1300000,1300000,0,1,24.8206702,120.9276039,9.025676346
台灣新竹市新竹市延平路二段１４３０號五樓之２,新竹市新竹市延平路二段１４３０號五樓之２,31.25,非,111,4,建物1車位1,0,1,0.357142857,5,14,大樓,0,0,住家用,113,8,1,0,147.7,0,3,1,61137.44076,9030000,平面,1300000,1300000,0,1,24.8206702,120.9276039,9.025676346
台灣新竹市新竹市延平路二段１４３０號二樓之１,新竹市新竹市延平路二段１４３０號二樓之１,31.25,非,111,4,建物1車位1,0,1,0.142857143,2,14,大樓,0,0,住家用,113,8,1,0,147.7,0,3,1,62153.01286,9180000,平面,1300000,1300000,0,1,24.8206702,120.9276039,9.025676346
台灣新竹市新竹市延平路二段１４３０號九樓之１,新竹市新竹市延平路二段１４３０號九樓之１,31.25,非,111,4,建物1車位1,0,1,0.642857143,9,14,大樓,0,0,住家用,113,8,1,0,147.7,0,3,1,59986.45904,8860000,平面,1300000,1300000,0,1,24.8206702,120.9276039,9.025676346
台灣新竹市新竹市延平路二段１４２８號七樓之３,新竹市新竹市延平路二段１４２８號七樓之３,31.25,非,111,4,建物1車位1,0,1,0.5,7,14,大樓,0,0,住家用,113,8,1,0,147.7,0,3,1,59986.45904,8860000,平面,1300000,1300000,0,1,24.8205968,120.9277313,9.010475856
台灣新竹市新竹市延平路二段１４２８號三樓之３,新竹市新竹市延平路二段１４２８號三樓之３,31.25,非,111,4,建物1車位1,0,1,0.214285714,3,14,大樓,0,0,住家用,113,8,1,0,147.7,0,3,1,58903.18213,8700000,平面,1300000,1300000,0,1,24.8205968,120.9277313,9.010475856
台灣新竹市新竹市延平路二段１４３０號十三樓之１,新竹市新竹市延平路二段１４３０號十三樓之１,31.25,非,111,4,建物1車位1,0,1,0.928571429,13,14,大樓,0,0,住家用,113,8,1,0,147.7,0,3,1,62694.65132,9260000,平面,1300000,1300000,0,1,24.8206702,120.9276039,9.025676346
台灣新竹市新竹市延平路二段１４３０號七樓之２,新竹市新竹市延平路二段１４３０號七樓之２,31.25,非,111,4,建物1車位1,0,1,0.5,7,14,大樓,0,0,住家用,113,8,1,0,147.7,0,3,1,60934.32634,9000000,平面,1300000,1300000,0,1,24.8206702,120.9276039,9.025676346
台灣新竹市新竹市延平路二段１４２８號二樓之２,新竹市新竹市延平路二段１４２８號二樓之２,31.25,非,111,4,建物1車位1,0,1,0.142857143,2,14,大樓,0,0,住家用,113,8,1,0,147.7,0,3,1,56872.03791,8400000,平面,1300000,1300000,0,1,24.8205968,120.9277313,9.010475856
台灣新竹市新竹市延平路二段１４３０號四樓之３,新竹市新竹市延平路二段１４３０號四樓之３,31.25,非,111,4,建物1車位1,0,1,0.285714286,4,14,大樓,0,0,住家用,113,8,1,0,147.7,0,3,1,57819.90521,8540000,平面,1300000,1300000,0,1,24.8206702,120.9276039,9.025676346
台灣新竹市新竹市延平路二段１４２８號十一樓之３,新竹市新竹市延平路二段１４２８號十一樓之３,31.25,非,111,3,建物1車位1,0,1,0.785714286,11,14,大樓,0,0,住家用,113,8,1,0,147.7,0,3,1,60595.8023,8950000,平面,1300000,1300000,0,1,24.8205968,120.9277313,9.010475856
台灣新竹市新竹市延平路二段１４２８號十二樓之３,新竹市新竹市延平路二段１４２８號十二樓之３,31.25,非,111,3,建物1車位1,0,1,0.857142857,12,14,大樓,0,0,住家用,113,8,1,0,147.7,0,3,1,60866.62153,8990000,平面,1300000,1300000,0,1,24.8205968,120.9277313,9.010475856
台灣新竹市新竹市中華路五段７６２號五樓之２,新竹市新竹市中華路五段７６２號五樓之２,28.49,商,110,12,建物1車位1,0,1,0.384615385,5,13,大樓,0,0,住家用,113,7,1,0,157.59,0,3,1,59331.17584,9350000,平面,1300000,1300000,0,1,24.7640071,120.9135533,9.545530338
台灣新竹市新竹市中華路五段７６２號七樓之３,新竹市新竹市中華路五段７６２號七樓之３,28.49,商,110,10,建物1車位1,0,1,0.538461538,7,13,大樓,0,0,住家用,113,7,1,0,157.59,0,3,1,55523.82765,8750000,平面,1300000,1300000,0,1,24.7640071,120.9135533,9.545530338
台灣新竹市新竹市關新路１９巷４１號三樓,新竹市新竹市關新路１９巷４１號三樓,17.92,工,113,9,建物1車位2,0,2,0.2,3,15,大樓,0,0,住家用,98,7,0,15.2,196.17,0,3,1,171585.8694,33660000,平面,1300000,2600000,0,1,24.783899,121.0173902,1.184632387
台灣新竹市新竹市竹香北路２８號十一樓之３,新竹市新竹市竹香北路２８號十一樓之３,25.15,住,109,11,建物1車位1,0,1,0.647058824,11,17,大樓,0,0,住家用,113,7,1,0,198.39,0,4,1,67543.727,13400000,平面,1300000,1300000,0,1,24.8020748,120.9507823,6.020941939
台灣新竹市新竹市竹香北路２８號十七樓之１,新竹市新竹市竹香北路２８號十七樓之１,29.74,住,109,12,建物1車位2,0,2,1,17,17,大樓,0,0,住家用,113,7,1,0,234,0,3,1,59743.58974,13980000,平面,1300000,2600000,0,1,24.8020748,120.9507823,6.020941939
台灣新竹市新竹市仲生路５０號二樓之１,新竹市新竹市仲生路５０號二樓之１,99.18,非,109,12,建物1車位2,0,2,0.4,2,5,華廈,0,0,住家用,113,3,1,0,241.59,0,3,0,69870.44166,16880000,平面,1300000,2600000,0,1,24.768812,120.968654,4.029295742
台灣新竹市新竹市竹香北路２８號十二樓之３,新竹市新竹市竹香北路２８號十二樓之３,30.81,住,109,11,建物1車位2,0,2,0.705882353,12,17,大樓,0,0,住家用,113,7,1,0,242.39,0,4,1,61058.62453,14800000,平面,1300000,2600000,0,1,24.8020748,120.9507823,6.020941939
台灣新竹市新竹市竹香北路２８號十四樓之３,新竹市新竹市竹香北路２８號十四樓之３,32.41,住,109,10,建物1車位2,0,2,0.823529412,14,17,大樓,0,0,住家用,113,7,1,0,254.81,0,4,1,57650.79863,14690000,平面,1300000,2600000,0,1,24.8020748,120.9507823,6.020941939
台灣新竹市新竹市竹香北路２８號七樓之５,新竹市新竹市竹香北路２８號七樓之５,16.98,住,109,10,建物1車位1,0,1,0.411764706,7,17,大樓,0,0,住家用,113,7,1,0,133.63,0,2,1,61662.80027,8240000,平面,1320000,1320000,0,1,24.8020748,120.9507823,6.020941939
台灣新竹市新竹市竹香北路２８號六樓之５,新竹市新竹市竹香北路２８號六樓之５,16.98,住,109,10,建物1車位1,0,1,0.352941176,6,17,大樓,0,0,住家用,113,7,1,0,133.63,0,2,1,62785.3027,8390000,平面,1320000,1320000,0,1,24.8020748,120.9507823,6.020941939
台灣新竹市新竹市竹香北路２８號十樓之５,新竹市新竹市竹香北路２８號十樓之５,16.98,住,109,10,建物1車位1,0,1,0.588235294,10,17,大樓,0,0,住家用,113,7,1,0,133.63,0,2,1,61438.29978,8210000,平面,1320000,1320000,0,1,24.8020748,120.9507823,6.020941939
台灣新竹市新竹市竹香北路２８號八樓之２,新竹市新竹市竹香北路２８號八樓之２,17.13,住,109,12,建物1車位1,0,1,0.470588235,8,17,大樓,0,0,住家用,113,7,1,0,134.93,0,2,1,60846.36478,8210000,平面,1320000,1320000,0,1,24.8020748,120.9507823,6.020941939
台灣新竹市新竹市竹香北路２８號四樓之５,新竹市新竹市竹香北路２８號四樓之５,17.54,住,109,12,建物1車位1,0,1,0.235294118,4,17,大樓,0,0,住家用,113,7,1,0,137.93,0,2,1,58725.44044,8100000,平面,1320000,1320000,0,1,24.8020748,120.9507823,6.020941939
台灣新竹市新竹市竹香北路２８號十三樓之６,新竹市新竹市竹香北路２８號十三樓之６,22.65,住,109,12,建物1車位1,0,1,0.764705882,13,17,大樓,0,0,住家用,113,7,1,0,177.37,0,3,1,71601.73648,12700000,平面,1320000,1320000,0,1,24.8020748,120.9507823,6.020941939
台灣新竹市新竹市竹香北路２８號二樓之３,新竹市新竹市竹香北路２８號二樓之３,25.15,住,109,12,建物1車位1,0,1,0.117647059,2,17,大樓,0,0,住家用,113,7,1,0,198.39,0,4,1,72080.24598,14300000,平面,1320000,1320000,0,1,24.8020748,120.9507823,6.020941939
台灣新竹市新竹市竹香北路２８號八樓之５,新竹市新竹市竹香北路２８號八樓之５,16.98,住,109,10,建物1車位1,0,1,0.470588235,8,17,大樓,0,0,住家用,113,7,1,0,133.63,0,2,1,60839.63182,8130000,平面,1340000,1340000,0,1,24.8020748,120.9507823,6.020941939
台灣新竹市新竹市竹香北路２８號七樓之２,新竹市新竹市竹香北路２８號七樓之２,17.13,住,109,11,建物1車位1,0,1,0.411764706,7,17,大樓,0,0,住家用,113,7,1,0,134.93,0,2,1,63292.07737,8540000,平面,1340000,1340000,0,1,24.8020748,120.9507823,6.020941939
台灣新竹市新竹市竹香北路２８號八樓之６,新竹市新竹市竹香北路２８號八樓之６,23.13,住,109,10,建物1車位1,0,1,0.470588235,8,17,大樓,0,0,住家用,113,7,1,0,181.24,0,3,1,67810.63783,12290000,平面,1340000,1340000,0,1,24.8020748,120.9507823,6.020941939
台灣新竹市新竹市東大路二段６２２號六樓之２,新竹市新竹市東大路二段６２２號六樓之２,32.29,非,110,1,建物1車位1,0,1,0.428571429,6,14,大樓,0,0,住家用,113,6,1,0,148.12,0,3,1,82635.70078,12240000,平面,1350000,1350000,0,1,24.822825,120.958609,6.614090137
台灣新竹市新竹市中華路五段７６２號四樓之１,新竹市新竹市中華路五段７６２號四樓之１,28.43,商,113,3,建物1車位1,0,1,0.307692308,4,13,大樓,0,0,住家用,113,7,1,0,157.32,0,3,1,76659.0389,12060000,平面,1350000,1350000,0,1,24.7640071,120.9135533,9.545530338
台灣新竹市新竹市竹香北路２８號九樓之１,新竹市新竹市竹香北路２８號九樓之１,23.6,住,109,12,建物1車位1,0,1,0.529411765,9,17,大樓,0,0,住家用,113,7,1,0,186.19,0,3,1,64718.8356,12050000,平面,1350000,1350000,0,1,24.8020748,120.9507823,6.020941939
台灣新竹市新竹市竹香北路２８號十樓之１,新竹市新竹市竹香北路２８號十樓之１,23.6,住,109,12,建物1車位1,0,1,0.588235294,10,17,大樓,0,0,住家用,113,7,1,0,186.19,0,3,1,65148.50422,12130000,平面,1350000,1350000,0,1,24.8020748,120.9507823,6.020941939
台灣新竹市新竹市仲生路５６號四樓之２,新竹市新竹市仲生路５６號四樓之２,95.34,非,110,4,建物1車位2,0,2,0.8,4,5,華廈,0,0,住家用,113,3,1,0,232.95,0,3,0,68254.99034,15900000,平面,1350000,2700000,0,1,24.7692212,120.9682604,4.050987927
台灣新竹市新竹市竹香北路２８號五樓之６,新竹市新竹市竹香北路２８號五樓之６,29.29,住,109,12,建物1車位2,0,2,0.294117647,5,17,大樓,0,0,住家用,113,7,1,0,229.12,0,3,1,58135.47486,13320000,平面,1360000,2720000,0,1,24.8020748,120.9507823,6.020941939
台灣新竹市新竹市竹香北路２８號六樓之２,新竹市新竹市竹香北路２８號六樓之２,17.13,住,109,11,建物1車位1,0,1,0.352941176,6,17,大樓,0,0,住家用,113,7,1,0,134.93,0,2,1,63736.75239,8600000,平面,1370000,1370000,0,1,24.8020748,120.9507823,6.020941939
台灣新竹市新竹市竹香北路２８號四樓之１,新竹市新竹市竹香北路２８號四樓之１,23.6,住,109,10,建物1車位1,0,1,0.235294118,4,17,大樓,0,0,住家用,113,7,1,0,186.19,0,3,1,63966.91552,11910000,平面,1370000,1370000,0,1,24.8020748,120.9507823,6.020941939
台灣新竹市新竹市延平路一段２８１號,新竹市新竹市延平路一段２８１號,21.13,住,109,12,建物1車位1,0,1,0.083333333,1,12,大樓,0,0,商業用,113,7,1,0,117.5,1,0,0,124936.1702,14680000,平面,1400000,1400000,0,1,24.8049311,120.9520188,6.033735605
